season,week,player_id,player_name,team,opponent,position,receptions_projection,receiving_yards_projection,rushing_yards_projection,carries_projection,pass_attempts_projection,completions_projection,passing_yards_projection,l3_targets,l5_targets,l8_targets,l3_receptions,l5_receptions,l8_receptions,l3_receiving_yards,l5_receiving_yards,l8_receiving_yards,l3_carries,l5_carries,l8_carries,l3_rushing_yards,l5_rushing_yards,l8_rushing_yards,l3_pass_attempts,l5_pass_attempts,l8_pass_attempts,l3_completions,l5_completions,l8_completions,l3_passing_yards,l5_passing_yards,l8_passing_yards,spread_line,total_line,team_implied_total,opponent_implied_total,favorite_status,spread_bucket,game_total_bucket,pass_volume_environment,rush_volume_environment,opp_receiving_fit_score,opp_rushing_fit_score,opp_passing_fit_score,defense_fit_sample_games,defense_fit_reliability,recent_form_reliability,game_environment_reliability,context_data_quality,receiving_market_available,rushing_market_available,passing_market_available,projection_score,usage_foundation_score,recent_form_score,opponent_fit_score,game_script_score,weather_score,role_availability_score,volatility_score,data_quality_score,overall_signal_score,signal_tier,green_signal_count,yellow_signal_count,red_flag_count,missing_signal_count,top_signal_reason,review_reason,blocked_reason,roster_status,role_status,injury_status,readiness_status,usage_status,final_readiness,signal_explanation,recommended_user_action,top_positive_driver_1,top_positive_driver_2,top_negative_driver_1,top_negative_driver_2,receptions_confidence_bucket,receptions_quality_flags,receiving_yards_confidence_bucket,receiving_yards_quality_flags,rushing_yards_confidence_bucket,rushing_yards_quality_flags,carries_confidence_bucket,carries_quality_flags,pass_attempts_confidence_bucket,pass_attempts_quality_flags,completions_confidence_bucket,completions_quality_flags,passing_yards_confidence_bucket,passing_yards_quality_flags,recent_receiving_sample_games,recent_rushing_sample_games,recent_passing_sample_games,recent_receiving_trend,recent_rushing_trend,recent_passing_trend,recent_form_notes,game_id,home_team,away_team,is_home,game_environment_notes,opp_allowed_targets_to_position,opp_allowed_receptions_to_position,opp_allowed_rec_yards_to_position,opp_allowed_rec_yards_per_game_to_position,opp_allowed_carries_to_position,opp_allowed_rush_yards_to_position,opp_allowed_rush_yards_per_game_to_position,opp_allowed_pass_attempts,opp_allowed_completions,opp_allowed_passing_yards,opp_allowed_passing_yards_per_game,opp_receiving_fit_reliability,opp_rushing_fit_reliability,opp_passing_fit_reliability,defense_fit_notes,context_notes,recent_context_available,defense_context_available,game_context_available,market_family,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,top_positive_driver_3,top_negative_driver_3,driver_notes,preview_usage_status,production_champion_profile,challenger_profile_name,current_overall_signal_score,current_signal_tier,current_recommended_user_action,challenger_overall_signal_score,challenger_signal_tier,challenger_recommended_user_action,signal_score_delta,tier_change,action_change,preview_flag,preview_notes
2025,1,,R.Freeman,LA,,RB,0.9522926748192442,9.541742755404226,29.11657345931349,2.6602352478902427,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,True,False,79.1,66.67,50.07,,,,35,55,65.7,66.96,GOOD_SIGNAL,2,0,0,5,projection strength: 79.1; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 67.0. Main support: projection strength: 79.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 79.1,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,rushing,GOOD_SIGNAL at 67.0. Main support: projection strength: 79.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 79.1; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,projection_heavy,66.96,GOOD_SIGNAL,GOOD_SIGNAL,70.11,GOOD_SIGNAL,GOOD_SIGNAL,3.15,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,R.Mostert,MIA,,RB,1.316978202622196,12.253915444118666,27.816863404894367,3.949839138235341,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,True,False,79.1,66.67,50.07,,,,35,55,65.7,66.96,GOOD_SIGNAL,2,0,0,5,projection strength: 79.1; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 67.0. Main support: projection strength: 79.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 79.1,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,rushing,GOOD_SIGNAL at 67.0. Main support: projection strength: 79.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 79.1; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,projection_heavy,66.96,GOOD_SIGNAL,GOOD_SIGNAL,70.11,GOOD_SIGNAL,GOOD_SIGNAL,3.15,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,D.Douglas,NE,,WR,2.880018341184106,28.06010453767084,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,False,False,86.25,66.67,50.07,,,,35,55,65.7,70.08,GOOD_SIGNAL,2,0,0,5,projection strength: 86.2; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 70.1. Main support: projection strength: 86.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 86.2,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,receiving,GOOD_SIGNAL at 70.1. Main support: projection strength: 86.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 86.2; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,current_v1,70.08,GOOD_SIGNAL,GOOD_SIGNAL,70.08,GOOD_SIGNAL,GOOD_SIGNAL,0.0,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,T.Dell,HOU,,WR,2.7412777806498263,37.148141770759146,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,False,False,86.07,66.67,50.07,,,,35,55,65.7,70.0,GOOD_SIGNAL,2,0,0,5,projection strength: 86.1; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 70.0. Main support: projection strength: 86.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 86.1,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,receiving,GOOD_SIGNAL at 70.0. Main support: projection strength: 86.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 86.1; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,current_v1,70.0,GOOD_SIGNAL,GOOD_SIGNAL,70.0,GOOD_SIGNAL,GOOD_SIGNAL,0.0,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,A.Lazard,NYJ,,WR,2.481221267694313,32.487848086156646,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,False,False,85.9,66.67,50.07,,,,35,55,65.7,69.93,GOOD_SIGNAL,2,0,0,5,projection strength: 85.9; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 69.9. Main support: projection strength: 85.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 85.9,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,receiving,GOOD_SIGNAL at 69.9. Main support: projection strength: 85.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 85.9; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,current_v1,69.93,GOOD_SIGNAL,GOOD_SIGNAL,69.93,GOOD_SIGNAL,GOOD_SIGNAL,0.0,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,G.Smith,SEA,LA,QB,,,15.887053331716004,1.896607630058907,23.049590702648366,13.428567798106926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,False,True,True,78.79,66.67,50.07,,,,35,55,65.7,66.82,GOOD_SIGNAL,2,0,0,5,projection strength: 78.8; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 78.8,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,rushing,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 78.8; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,projection_heavy,66.82,GOOD_SIGNAL,GOOD_SIGNAL,69.93,GOOD_SIGNAL,GOOD_SIGNAL,3.11,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,B.Bolden,LV,,RB,0.8154322943284383,6.268308906191598,28.02580319548024,2.696043889876261,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,True,False,78.73,66.67,50.07,,,,35,55,65.7,66.79,GOOD_SIGNAL,2,0,0,5,projection strength: 78.7; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 78.7,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,rushing,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 78.7; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,projection_heavy,66.79,GOOD_SIGNAL,GOOD_SIGNAL,69.89,GOOD_SIGNAL,GOOD_SIGNAL,3.1,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,Z.Jones,ARI,,WR,2.86126475922442,28.825053777518683,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,False,False,85.78,66.67,50.07,,,,35,55,65.7,69.88,GOOD_SIGNAL,2,0,0,5,projection strength: 85.8; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 69.9. Main support: projection strength: 85.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 85.8,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,receiving,GOOD_SIGNAL at 69.9. Main support: projection strength: 85.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 85.8; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,current_v1,69.88,GOOD_SIGNAL,GOOD_SIGNAL,69.88,GOOD_SIGNAL,GOOD_SIGNAL,0.0,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,A.Estime,DEN,,RB,0.9187746042882224,6.608784295611836,23.9360529714678,3.913689029394693,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,True,False,78.69,66.67,50.07,,,,35,55,65.7,66.78,GOOD_SIGNAL,2,0,0,5,projection strength: 78.7; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 78.7,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,rushing,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 78.7; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,projection_heavy,66.78,GOOD_SIGNAL,GOOD_SIGNAL,69.87,GOOD_SIGNAL,GOOD_SIGNAL,3.09,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,A.Trammell,JAX,,WR,2.1552680477434,32.45584148209609,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,True,False,False,85.74,66.67,50.07,,,,35,55,65.7,69.86,GOOD_SIGNAL,2,0,0,5,projection strength: 85.7; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 69.9. Main support: projection strength: 85.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 85.7,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,,,,,,,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,receiving,GOOD_SIGNAL at 69.9. Main support: projection strength: 85.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 85.7; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,current_v1,69.86,GOOD_SIGNAL,GOOD_SIGNAL,69.86,GOOD_SIGNAL,GOOD_SIGNAL,0.0,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
