season,week,player_id,player_name,team,opponent,position,receptions_projection,receiving_yards_projection,rushing_yards_projection,carries_projection,pass_attempts_projection,completions_projection,passing_yards_projection,receiving_market_available,rushing_market_available,passing_market_available,projection_score,usage_foundation_score,recent_form_score,opponent_fit_score,game_script_score,weather_score,role_availability_score,volatility_score,data_quality_score,overall_signal_score,signal_tier,green_signal_count,yellow_signal_count,red_flag_count,missing_signal_count,top_signal_reason,review_reason,blocked_reason,roster_status,role_status,injury_status,readiness_status,usage_status,final_readiness,live_betting_output_created,receptions_confidence_bucket,receptions_quality_flags,receiving_yards_confidence_bucket,receiving_yards_quality_flags,rushing_yards_confidence_bucket,rushing_yards_quality_flags,carries_confidence_bucket,carries_quality_flags,pass_attempts_confidence_bucket,pass_attempts_quality_flags,completions_confidence_bucket,completions_quality_flags,passing_yards_confidence_bucket,passing_yards_quality_flags
2025,1,,J.Taylor,IND,,RB,0.872258025015257,7.774105051191873,85.87558910562794,14.714235572200463,,,,True,True,False,100.0,66.67,,,,,35,55,52,74.28,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,K.Murray,ARI,SF,QB,,,24.74752719502078,2.28815918004479,32.49919987521579,21.465659706411053,,False,True,True,100.0,66.67,,,,,35,55,52,74.28,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,
2025,1,,S.Barkley,PHI,,RB,1.387257441506324,12.275837977529564,96.84987306664549,11.597620949372056,,,,True,True,False,100.0,66.67,,,,,35,55,52,74.28,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,J.Chase,CIN,,WR,5.27720654112724,63.527630601869646,,,,,,True,False,False,100.0,66.67,,,,,35,55,52,74.28,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,P.Nacua,LA,,WR,5.176884536794578,61.22063283909125,,,,,,True,False,False,99.84,66.67,,,,,35,55,52,74.21,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,T.Higgins,CIN,,WR,4.678326076218257,55.07792274523823,,,,,,True,False,False,99.69,66.67,,,,,35,55,52,74.14,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,B.Thomas,JAX,,WR,4.643276467211669,59.96806986613655,,,,,,True,False,False,99.67,66.67,,,,,35,55,52,74.14,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,D.Henry,BAL,,RB,0.853633146159767,8.963435255923926,89.29835670086044,14.70748572420501,,,,True,True,False,99.63,66.67,,,,,35,55,52,74.12,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,J.Jefferson,MIN,,WR,4.606112699507349,59.82575835858695,,,,,,True,False,False,99.51,66.67,,,,,35,55,52,74.06,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,J.Jeudy,CLE,,WR,4.637735465224698,57.01349086518891,,,,,,True,False,False,99.38,66.67,,,,,35,55,52,74.01,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,B.Robinson,ATL,,RB,1.316227646115384,11.357287765002628,72.12970822132897,14.253459230476937,,,,True,True,False,99.18,66.67,,,,,35,55,52,73.92,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,L.McConkey,LAC,,WR,4.264222073634005,55.21476608866266,,,,,,True,False,False,99.18,66.67,,,,,35,55,52,73.92,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,A.St. Brown,DET,,WR,4.437743951508125,53.322559832526856,,,,,,True,False,False,99.06,66.67,,,,,35,55,52,73.86,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,D.Moore,CHI,,WR,4.365922746194562,49.38647295358126,,,,,,True,False,False,98.91,66.67,,,,,35,55,52,73.79,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,K.Williams,LA,,RB,1.4826477710892152,10.635705427079422,76.13318386342063,5.335681533737034,,,,True,True,False,98.88,66.67,,,,,35,55,52,73.78,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,T.Shavers,BUF,,WR,2.2643188594511177,54.22423265330352,,,,,,True,False,False,98.85,66.67,,,,,35,55,52,73.77,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,,,,,,,,,,
2025,1,,D.Adams,NYJ,,WR,4.255672653092286,53.007491833515786,,,,,,True,False,False,98.59,66.67,,,,,35,55,52,73.65,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,T.McLaurin,WAS,,WR,4.224984020211031,51.75990911384698,,,,,,True,False,False,98.44,66.67,,,,,35,55,52,73.58,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,J.Mixon,HOU,,RB,1.129173157633951,10.668431682509429,67.86122304953706,9.958632501037004,,,,True,True,False,98.36,66.67,,,,,35,55,52,73.55,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,Ja.Williams,DET,,WR,3.2876504129669515,52.54520537492522,,,,,,True,False,False,98.36,66.67,,,,,35,55,52,73.55,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,D.Bell,CLE,,WR,4.151085424530824,43.60161913549275,,,,,,True,False,False,98.28,66.67,,,,,35,55,52,73.51,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,J.Jennings,SF,,WR,4.117754558138258,52.41403014396274,,,,,,True,False,False,98.2,66.67,,,,,35,55,52,73.47,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,J.Jacobs,GB,,RB,1.200644169911691,12.449262244113166,69.692593594386,7.395037398519733,,,,True,True,False,98.13,66.67,,,,,35,55,52,73.44,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,M.Evans,TB,,WR,4.114159134071059,51.191984280767855,,,,,,True,False,False,97.97,66.67,,,,,35,55,52,73.37,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,T.Pollard,TEN,,RB,1.0045870587744048,7.493128150666385,59.43814206292419,9.934639469149408,,,,True,True,False,97.95,66.67,,,,,35,55,52,73.36,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,N.Collins,HOU,,WR,3.4655037579844,51.36961446257547,,,,,,True,False,False,97.87,66.67,,,,,35,55,52,73.33,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,M.Nabers,NYG,,WR,4.059343309199105,47.31450216331351,,,,,,True,False,False,97.81,66.67,,,,,35,55,52,73.3,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,J.Gibbs,DET,,RB,2.1787404158944845,18.903761407201777,69.53462764660152,6.177847928971912,,,,True,True,False,97.76,66.67,,,,,35,55,52,73.28,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,J.Smith-Njigba,SEA,,WR,4.03912270111702,47.33157115224156,,,,,,True,False,False,97.66,66.67,,,,,35,55,52,73.23,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,R.Dowdle,DAL,,RB,1.0851278547673535,8.790320539036735,53.396619306822274,9.510990683979092,,,,True,True,False,97.54,66.67,,,,,35,55,52,73.18,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,B.Aiyuk,SF,,WR,3.3601222934759205,50.60863510469353,,,,,,True,False,False,97.54,66.67,,,,,35,55,52,73.18,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,J.Meyers,LV,,WR,3.900924662551004,47.24775860148862,,,,,,True,False,False,97.5,66.67,,,,,35,55,52,73.16,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,J.Addison,MIN,,WR,3.74291343637547,49.84667597487271,,,,,,True,False,False,97.38,66.67,,,,,35,55,52,73.1,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,S.Diggs,HOU,,WR,3.88928212618192,44.18150987212473,,,,,,True,False,False,97.34,66.67,,,,,35,55,52,73.09,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,C.Williams,CHI,GB,QB,,,25.75424542269534,2.867948587606745,30.41695015325381,18.4865441378234,,False,True,True,97.3,66.67,,,,,35,55,52,73.07,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,
2025,1,,W.Robinson,NYG,,WR,3.860322728810054,32.1056895907056,,,,,,True,False,False,97.19,66.67,,,,,35,55,52,73.02,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,,,,,
2025,1,,B.Irving,TB,,RB,1.539463684615087,13.04197461549636,57.32188876290047,8.649815168553095,,,,True,True,False,97.13,66.67,,,,,35,55,52,72.99,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,,,,,,
2025,1,,A.Gould,IND,,WR,2.3382367065158456,49.282563794125295,,,,,,True,False,False,97.05,66.67,,,,,35,55,52,72.96,STRONG_SIGNAL,2,0,0,6,Projection-led limited V1 signal from existing historical-test markets.,"Limited V1: opponent fit, game script, weather, recent form, and live role/injury context are not fully sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,False,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,,,,,,,,,,
